LOCATION,SUBJECT,MEASURE,TIME,Value
SAU,PIG,THND_TONNE,1991,9.00E-05
SAU,PIG,THND_TONNE,1992,9.00E-05
SAU,PIG,THND_TONNE,1993,9.00E-05
SAU,PIG,THND_TONNE,1994,9.00E-05
SAU,PIG,THND_TONNE,1995,9.00E-05
SAU,PIG,THND_TONNE,1996,9.00E-05
SAU,PIG,THND_TONNE,1997,9.00E-05
SAU,PIG,THND_TONNE,1998,9.00E-05
SAU,PIG,THND_TONNE,1999,9.00E-05
SAU,PIG,THND_TONNE,2000,2
SAU,PIG,THND_TONNE,2001,3
SAU,PIG,THND_TONNE,2002,3
SAU,PIG,THND_TONNE,2003,3
SAU,PIG,THND_TONNE,2004,3
SAU,PIG,THND_TONNE,2005,5
SAU,PIG,THND_TONNE,2006,4
SAU,PIG,THND_TONNE,2007,5
SAU,PIG,THND_TONNE,2008,9.00E-05
SAU,PIG,THND_TONNE,2009,9.00E-05
SAU,PIG,THND_TONNE,2010,6
SAU,PIG,THND_TONNE,2011,9
SAU,PIG,THND_TONNE,2012,9
SAU,PIG,THND_TONNE,2013,9
SAU,PIG,THND_TONNE,2014,10
SAU,PIG,THND_TONNE,2015,10
SAU,PIG,THND_TONNE,2016,10
SAU,PIG,THND_TONNE,2017,10
SAU,PIG,THND_TONNE,2018,10
KOR,POULTRY,THND_TONNE,1990,271.9998081
KOR,POULTRY,THND_TONNE,1991,331.9998086
KOR,POULTRY,THND_TONNE,1992,374.9998086
KOR,POULTRY,THND_TONNE,1993,393.99982
KOR,POULTRY,THND_TONNE,1994,398.99982
KOR,POULTRY,THND_TONNE,1995,437.9998086
KOR,POULTRY,THND_TONNE,1996,472.9998086
KOR,POULTRY,THND_TONNE,1997,444.9999886
KOR,POULTRY,THND_TONNE,1998,396.9999886
KOR,POULTRY,THND_TONNE,1999,493.9999924
KOR,POULTRY,THND_TONNE,2000,518
KOR,POULTRY,THND_TONNE,2001,569.9999847
KOR,POULTRY,THND_TONNE,2002,591.9999847
KOR,POULTRY,THND_TONNE,2003,523
KOR,POULTRY,THND_TONNE,2004,465
KOR,POULTRY,THND_TONNE,2005,600.9999924
KOR,POULTRY,THND_TONNE,2006,644.9999924
KOR,POULTRY,THND_TONNE,2007,637.9999924
KOR,POULTRY,THND_TONNE,2008,634.9999924
KOR,POULTRY,THND_TONNE,2009,677.9999924
KOR,POULTRY,THND_TONNE,2010,746.9999924
KOR,POULTRY,THND_TONNE,2011,803.9999847
KOR,POULTRY,THND_TONNE,2012,808.9999847
KOR,POULTRY,THND_TONNE,2013,821.9999847
KOR,POULTRY,THND_TONNE,2014,924.9999847
KOR,POULTRY,THND_TONNE,2015,952.9999847
KOR,POULTRY,THND_TONNE,2016,971.9999847
KOR,POULTRY,THND_TONNE,2017,961.3177852
KOR,POULTRY,THND_TONNE,2018,976.0058035
BRICS,BEEF,THND_TONNE,1992,12995.4282
BRICS,BEEF,THND_TONNE,1993,13214.1678
BRICS,BEEF,THND_TONNE,1994,13982.1628
BRICS,BEEF,THND_TONNE,1995,14770.78972
BRICS,BEEF,THND_TONNE,1996,15306.224
BRICS,BEEF,THND_TONNE,1997,15864.342
BRICS,BEEF,THND_TONNE,1998,16071.60383
BRICS,BEEF,THND_TONNE,1999,16027.71548
BRICS,BEEF,THND_TONNE,2000,16118.59102
BRICS,BEEF,THND_TONNE,2001,16496.05834
BRICS,BEEF,THND_TONNE,2002,17270.1921
BRICS,BEEF,THND_TONNE,2003,16834.32423
BRICS,BEEF,THND_TONNE,2004,17080.89175
BRICS,BEEF,THND_TONNE,2005,17066.38681
BRICS,BEEF,THND_TONNE,2006,17086.94692
BRICS,BEEF,THND_TONNE,2007,18110.80093
BRICS,BEEF,THND_TONNE,2008,18594.0274
BRICS,BEEF,THND_TONNE,2009,19069.02727
BRICS,BEEF,THND_TONNE,2010,18808.3945
BRICS,BEEF,THND_TONNE,2011,18390.69039
BRICS,BEEF,THND_TONNE,2012,18712.16155
BRICS,BEEF,THND_TONNE,2013,18794.01554
BRICS,BEEF,THND_TONNE,2014,18985.19332
BRICS,BEEF,THND_TONNE,2015,19017.44322
BRICS,BEEF,THND_TONNE,2016,19422.3692
BRICS,BEEF,THND_TONNE,2017,19992.88837
BRICS,BEEF,THND_TONNE,2018,20257.99009
MYS,SHEEP,THND_TONNE,1990,8
MYS,SHEEP,THND_TONNE,1991,8
MYS,SHEEP,THND_TONNE,1992,10
MYS,SHEEP,THND_TONNE,1993,10
MYS,SHEEP,THND_TONNE,1994,9
MYS,SHEEP,THND_TONNE,1995,13
MYS,SHEEP,THND_TONNE,1996,15
MYS,SHEEP,THND_TONNE,1997,13
MYS,SHEEP,THND_TONNE,1998,14
MYS,SHEEP,THND_TONNE,1999,14
MYS,SHEEP,THND_TONNE,2000,14
MYS,SHEEP,THND_TONNE,2001,17
MYS,SHEEP,THND_TONNE,2002,15
MYS,SHEEP,THND_TONNE,2003,13
MYS,SHEEP,THND_TONNE,2004,15
MYS,SHEEP,THND_TONNE,2005,16
MYS,SHEEP,THND_TONNE,2006,18
MYS,SHEEP,THND_TONNE,2007,20
MYS,SHEEP,THND_TONNE,2008,20
MYS,SHEEP,THND_TONNE,2009,20
MYS,SHEEP,THND_TONNE,2010,24
MYS,SHEEP,THND_TONNE,2011,20
MYS,SHEEP,THND_TONNE,2012,22
MYS,SHEEP,THND_TONNE,2013,27
MYS,SHEEP,THND_TONNE,2014,33
MYS,SHEEP,THND_TONNE,2015,36
MYS,SHEEP,THND_TONNE,2016,40
MYS,SHEEP,THND_TONNE,2017,40.61233978
MYS,SHEEP,THND_TONNE,2018,41.37321935
